"X","slug","num","lat","id","name","latest","num_maintainers","modified","created","license","readme","revisions","downloads","num_badges","stars","active_age","age","dependents","pr_makers","size","forks","contributors","num_prs","num_issues","commits","all_downloads","yearly_downloads","num_tools","dependencies","ght_age","hasBadge","hasQABadge","hasCovBadge","hasCIBadge","hasDepMgrBadge","hasInfoBadge","hasPopularityBadge","hasSupportBadge","hasOther"
13584,"GoogleChrome/lighthouse",162,0,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13585,"GoogleChrome/lighthouse",162,1,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13586,"GoogleChrome/lighthouse",162,1,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13587,"GoogleChrome/lighthouse",162,0,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13588,"GoogleChrome/lighthouse",162,334,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13589,"GoogleChrome/lighthouse",162,194,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13590,"GoogleChrome/lighthouse",162,0,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13591,"GoogleChrome/lighthouse",162,33,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13592,"GoogleChrome/lighthouse",162,13,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13593,"GoogleChrome/lighthouse",162,15,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13594,"GoogleChrome/lighthouse",162,18,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13595,"GoogleChrome/lighthouse",162,19,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13596,"GoogleChrome/lighthouse",162,3,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13597,"GoogleChrome/lighthouse",162,53,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13598,"GoogleChrome/lighthouse",162,53,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13599,"GoogleChrome/lighthouse",162,53,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13600,"GoogleChrome/lighthouse",162,71,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13601,"GoogleChrome/lighthouse",162,69,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13602,"brentvatne/react-native-scrollable-tab-view",12,761,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13603,"brentvatne/react-native-scrollable-tab-view",12,0,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13604,"brentvatne/react-native-scrollable-tab-view",12,0,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13605,"brentvatne/react-native-scrollable-tab-view",12,952,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13606,"brentvatne/react-native-scrollable-tab-view",12,3,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13607,"brentvatne/react-native-scrollable-tab-view",12,57,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13608,"brentvatne/react-native-scrollable-tab-view",12,128,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13609,"brentvatne/react-native-scrollable-tab-view",12,27,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13610,"brentvatne/react-native-scrollable-tab-view",12,22,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13611,"brentvatne/react-native-scrollable-tab-view",12,0,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13612,"brentvatne/react-native-scrollable-tab-view",12,59,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13613,"brentvatne/react-native-scrollable-tab-view",12,0,265137,"react-native-scrollable-tab-view","0.6.7",2,"2017-06-15 14:24:16","2015-06-11 05:05:04","MIT","README.md",45,41843,1,1157,24,25,34,61,10281,119,60,82,251,368,429797,377510,2,1,26,1,0,0,0,0,1,0,0,FALSE
13614,"GoogleChrome/lighthouse",162,71,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13615,"GoogleChrome/lighthouse",162,488,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13616,"GoogleChrome/lighthouse",162,0,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13617,"GoogleChrome/lighthouse",162,187,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13618,"GoogleChrome/lighthouse",162,96,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13619,"GoogleChrome/lighthouse",162,8,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13620,"GoogleChrome/lighthouse",162,504,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13621,"GoogleChrome/lighthouse",162,960,178260,"lighthouse","2.2.1",6,"2017-06-30 22:18:01","2012-03-28 02:06:46","Apache-2.0","readme.md",41,67371,5,6859,63,63,30,61,513780,261,33,833,1657,2109,202971,201576,6,15,19,1,1,1,1,0,1,0,0,TRUE
13622,"liabru/matter-js",6,3,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13623,"mscdex/node-mariasql",1,359,185904,"mariasql","0.2.6",1,"2017-05-03 22:47:11","2012-08-19 18:45:57",NA,"README.md",34,29592,2,290,56,58,24,24,2294804,60,13,37,169,366,554605,343401,2,2,60,1,1,0,1,0,0,0,0,TRUE
13624,"swagger-api/swagger-node",3,15,307765,"swagger","0.7.5",2,"2017-05-23 22:05:11","2012-04-04 20:03:50","Apache 2.0","README.md",14,19567,1,175,61,63,3,51,627535,29,77,95,157,666,246625,188757,2,15,72,1,1,0,1,0,0,0,0,TRUE
13625,"swagger-api/swagger-node",3,0,307765,"swagger","0.7.5",2,"2017-05-23 22:05:11","2012-04-04 20:03:50","Apache 2.0","README.md",14,19567,1,175,61,63,3,51,627535,29,77,95,157,666,246625,188757,2,15,72,1,1,0,1,0,0,0,0,TRUE
13626,"swagger-api/swagger-node",3,69,307765,"swagger","0.7.5",2,"2017-05-23 22:05:11","2012-04-04 20:03:50","Apache 2.0","README.md",14,19567,1,175,61,63,3,51,627535,29,77,95,157,666,246625,188757,2,15,72,1,1,0,1,0,0,0,0,TRUE
13627,"assaf/zombie",4,0,346167,"zombie","5.0.7",3,"2017-06-26 16:31:25","2011-12-07 07:01:04","MIT","README.md",137,44930,4,4617,66,67,83,197,167709,491,140,303,1123,1728,886431,386770,3,12,80,1,1,0,1,0,1,0,0,TRUE
13628,"assaf/zombie",4,0,346167,"zombie","5.0.7",3,"2017-06-26 16:31:25","2011-12-07 07:01:04","MIT","README.md",137,44930,4,4617,66,67,83,197,167709,491,140,303,1123,1728,886431,386770,3,12,80,1,1,0,1,0,1,0,0,TRUE
13629,"assaf/zombie",4,118,346167,"zombie","5.0.7",3,"2017-06-26 16:31:25","2011-12-07 07:01:04","MIT","README.md",137,44930,4,4617,66,67,83,197,167709,491,140,303,1123,1728,886431,386770,3,12,80,1,1,0,1,0,1,0,0,TRUE
13630,"ceolter/ag-grid",23,142,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13631,"ceolter/ag-grid",23,1,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13632,"ceolter/ag-grid",23,13,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13633,"ceolter/ag-grid",23,114,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13634,"ceolter/ag-grid",23,119,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13635,"ceolter/ag-grid",23,59,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13636,"ceolter/ag-grid",23,146,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13637,"ceolter/ag-grid",23,8,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13638,"ceolter/ag-grid",23,23,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13639,"ceolter/ag-grid",23,49,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13640,"ceolter/ag-grid",23,949,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13641,"ceolter/ag-grid",23,22,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13642,"ceolter/ag-grid",23,111,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13643,"ceolter/ag-grid",23,16,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13644,"ceolter/ag-grid",23,18,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13645,"ceolter/ag-grid",23,400,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13646,"ceolter/ag-grid",23,433,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13647,"ceolter/ag-grid",23,18,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13648,"ceolter/ag-grid",23,2,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13649,"ceolter/ag-grid",23,12,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13650,"ceolter/ag-grid",23,24,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13651,"ceolter/ag-grid",23,27,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13652,"ceolter/ag-grid",23,61,19990,"ag-grid","11.0.0",3,"2017-07-07 14:03:24","2015-09-24 07:09:52","MIT","README.md",95,61707,3,854,21,21,28,32,2873122,23,58,93,434,2487,633606,525786,2,0,32,1,0,0,0,0,0,1,0,TRUE
13653,"iobroker/iobroker.vis",1,620,155640,"iobroker.vis","0.15.2",1,"2017-07-07 20:52:12","2015-01-03 16:36:01","CC-BY-NC-4.0","README.md",91,3911,3,29,30,30,1,9,2375469,15,19,100,131,2148,80224,39273,4,1,51,1,0,0,0,0,1,1,0,TRUE
13654,"liabru/matter-js",6,75,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13655,"liabru/matter-js",6,352,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13656,"liabru/matter-js",6,26,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13657,"liabru/matter-js",6,223,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13658,"liabru/matter-js",6,1148,187566,"matter-js","0.13.0",1,"2017-07-06 22:47:24","2014-06-12 13:17:15","MIT","README.md",10,1270,1,4308,36,37,11,41,272472,338,23,48,363,634,17881,12659,2,0,42,1,1,0,1,0,0,0,0,TRUE
13659,"nodejitsu/node-http-proxy",1,0,146667,"http-proxy","1.16.2",4,"2017-07-05 05:45:25","2011-03-20 18:37:42","MIT","README.md",82,6561716,0,4478,75,75,956,259,13886,891,132,344,997,1152,97859313,62382975,3,2,85,1,1,1,1,0,0,0,0,TRUE
13660,"sockjs/sockjs-node",1,306,297040,"sockjs","0.3.18",5,"2017-01-29 08:33:56","2011-08-11 16:17:37","MIT","README.md",30,3042174,1,849,65,71,155,45,26896,198,34,60,168,442,29364302,23638761,1,2,73,1,0,0,0,0,1,0,0,FALSE
13661,"assaf/zombie",4,0,346167,"zombie","5.0.7",3,"2017-06-26 16:31:25","2011-12-07 07:01:04","MIT","README.md",137,44930,4,4617,66,67,83,197,167709,491,140,303,1123,1728,886431,386770,3,12,80,1,1,0,1,0,1,0,0,TRUE
13662,"moroshko/react-autosuggest",10,21,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13663,"moroshko/react-autosuggest",10,95,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13664,"moroshko/react-autosuggest",10,2,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13665,"moroshko/react-autosuggest",10,131,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13666,"moroshko/react-autosuggest",10,150,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13667,"moroshko/react-autosuggest",10,198,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13668,"moroshko/react-autosuggest",10,274,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13669,"moroshko/react-autosuggest",10,669,259154,"react-autosuggest","9.3.1",1,"2017-06-30 01:12:08","2015-03-07 12:23:47","MIT","README.md",115,178567,5,1549,27,28,45,45,50482,162,16,62,322,642,1549569,1313520,6,3,29,1,1,1,0,0,1,1,0,TRUE
13670,"panuhorsmalahti/gulp-tslint",2,1020,138106,"gulp-tslint","8.1.1",1,"2017-06-05 15:14:29","2014-02-25 22:08:49","MIT","README.md",60,207593,2,82,39,40,53,27,7685,43,27,32,104,198,3171112,2299702,2,3,42,1,1,0,1,1,0,0,0,TRUE
13671,"panuhorsmalahti/gulp-tslint",2,9,138106,"gulp-tslint","8.1.1",1,"2017-06-05 15:14:29","2014-02-25 22:08:49","MIT","README.md",60,207593,2,82,39,40,53,27,7685,43,27,32,104,198,3171112,2299702,2,3,42,1,1,0,1,1,0,0,0,TRUE
13672,"tediousjs/tedious",5,73,311406,"tedious","2.0.0",5,"2017-06-21 15:11:16","2011-12-04 21:55:08","MIT","README.md",65,201858,5,392,66,67,112,58,53918,104,56,129,373,1088,2175652,1399288,4,6,80,1,1,0,1,1,1,0,0,TRUE
13673,"tediousjs/tedious",5,318,311406,"tedious","2.0.0",5,"2017-06-21 15:11:16","2011-12-04 21:55:08","MIT","README.md",65,201858,5,392,66,67,112,58,53918,104,56,129,373,1088,2175652,1399288,4,6,80,1,1,0,1,1,1,0,0,TRUE
13674,"tediousjs/tedious",5,0,311406,"tedious","2.0.0",5,"2017-06-21 15:11:16","2011-12-04 21:55:08","MIT","README.md",65,201858,5,392,66,67,112,58,53918,104,56,129,373,1088,2175652,1399288,4,6,80,1,1,0,1,1,1,0,0,TRUE
13675,"tediousjs/tedious",5,415,311406,"tedious","2.0.0",5,"2017-06-21 15:11:16","2011-12-04 21:55:08","MIT","README.md",65,201858,5,392,66,67,112,58,53918,104,56,129,373,1088,2175652,1399288,4,6,80,1,1,0,1,1,1,0,0,TRUE
13676,"tediousjs/tedious",5,1132,311406,"tedious","2.0.0",5,"2017-06-21 15:11:16","2011-12-04 21:55:08","MIT","README.md",65,201858,5,392,66,67,112,58,53918,104,56,129,373,1088,2175652,1399288,4,6,80,1,1,0,1,1,1,0,0,TRUE
13677,"FineUploader/fine-uploader",20,356,103621,"fine-uploader","5.14.5",2,"2017-06-27 03:26:52","2015-01-01 19:16:20","MIT","README.md",50,22855,4,264,29,30,11,40,5231969,71,79,58,638,2830,186262,165092,6,0,86,1,1,0,1,0,1,1,0,TRUE
13678,"FineUploader/fine-uploader",20,0,103621,"fine-uploader","5.14.5",2,"2017-06-27 03:26:52","2015-01-01 19:16:20","MIT","README.md",50,22855,4,264,29,30,11,40,5231969,71,79,58,638,2830,186262,165092,6,0,86,1,1,0,1,0,1,1,0,TRUE
13679,"FineUploader/fine-uploader",20,0,103621,"fine-uploader","5.14.5",2,"2017-06-27 03:26:52","2015-01-01 19:16:20","MIT","README.md",50,22855,4,264,29,30,11,40,5231969,71,79,58,638,2830,186262,165092,6,0,86,1,1,0,1,0,1,1,0,TRUE
13680,"FineUploader/fine-uploader",20,7,103621,"fine-uploader","5.14.5",2,"2017-06-27 03:26:52","2015-01-01 19:16:20","MIT","README.md",50,22855,4,264,29,30,11,40,5231969,71,79,58,638,2830,186262,165092,6,0,86,1,1,0,1,0,1,1,0,TRUE
